ear,mear,no_detection,angry,happy,neutral,sad,scared,surprised,disgust,engagement
0.18277355,0.162935429,0,0,0,1,0,0,0,0,1
0.157424123,0.076996245,1,0,0,0,0,0,0,0,0
0.230111741,0.074688533,0,0,0,1,0,0,0,0,0
0.244916136,0.101639454,0,0,0,1,0,0,0,0,0
0.133450137,0.063887656,0,0,0,0,1,0,0,0,1
0.220628001,0.057142857,0,0,0,1,0,0,0,0,0
0.228125098,0.106756844,0,0,0,1,0,0,0,0,1
0.209011928,0.086734401,0,0,0,1,0,0,0,0,1
0.239829041,0.095182608,0,0,0,1,0,0,0,0,1
0.258314647,0.08995769,0,0,1,0,0,0,0,0,2
0.28102203,0.080613277,0,0,0,0,1,0,0,0,1
0.175343762,0.170337608,0,0,0,1,0,0,0,0,1
0.242337659,0.086274309,0,0,0,1,0,0,0,0,0
0.29344517,0.080320921,0,0,0,1,0,0,0,0,0
0.298977236,0.081156156,0,0,0,1,0,0,0,0,0
0.214294732,0.075997144,0,0,0,0,1,0,0,0,0
0.176184196,0.07036892,0,0,1,0,0,0,0,0,2
0.186417151,0.08246187,0,0,1,0,0,0,0,0,1
0.228740644,0.049046793,0,0,0,1,0,0,0,0,0
0.178370752,0.07122298,1,0,0,0,0,0,0,0,0
0.149428055,0.09529208,0,0,1,0,0,0,0,0,2
0.27483137,0.055948792,0,0,0,1,0,0,0,0,0
0.209273822,0.161514829,0,0,0,1,0,0,0,0,1
0.167120995,0.074838511,1,0,0,0,0,0,0,0,0
0.252937631,0.056474233,0,0,0,0,0,0,1,0,1
0.260141927,0.070255492,0,0,0,0,1,0,0,0,1
0.158558959,0.171565875,0,0,0,1,0,0,0,0,2
0.223782603,0.088341647,0,0,0,1,0,0,0,0,2
0.182573023,0.164721859,0,0,0,1,0,0,0,0,1
0.206654461,0.086264158,0,0,0,1,0,0,0,0,2
0.289301237,0.054940676,0,0,0,1,0,0,0,0,0
0.237458796,0.093156674,0,0,0,1,0,0,0,0,2
0.147660777,0.107511474,0,0,1,0,0,0,0,0,2
0.055810989,0.157617403,1,0,0,0,0,0,0,0,0
0.282208711,0.065983886,0,0,0,1,0,0,0,0,0
0.245036558,0.086332961,0,0,0,1,0,0,0,0,2
0.319228296,0.066446851,0,0,0,1,0,0,0,0,0
0.288698133,0.073968868,0,0,0,1,0,0,0,0,0
0.326093894,0.069298007,0,0,0,1,0,0,0,0,0
0.29332079,0.05005195,1,0,0,0,0,0,0,0,0
0.192390037,0.09281054,0,0,0,1,0,0,0,0,1
0.259909444,0.090320005,0,0,0,1,0,0,0,0,2
0.220950271,0.085099396,0,0,1,0,0,0,0,0,2
0.255217692,0.057882845,0,0,0,1,0,0,0,0,0
0.20781512,0.088565938,0,0,0,1,0,0,0,0,2
0.346859314,0.091903239,1,0,0,0,0,0,0,0,0
0.279288158,0.064067691,0,0,0,0,1,0,0,0,0
0.344488118,0.072331678,1,0,0,0,0,0,0,0,2
0.143237742,0.085633106,0,0,0,1,0,0,0,0,0
0.148178657,0.170481669,0,0,0,1,0,0,0,0,2
0.223702329,0.085099396,0,0,1,0,0,0,0,0,2
0.484302673,0.100987849,0,1,0,0,0,0,0,0,1
0.243971425,0.095680942,0,0,0,1,0,0,0,0,0
0.218155057,0.069484601,0,0,0,1,0,0,0,0,2
0.108566219,0.061026981,0,0,0,0,1,0,0,0,1
0.156373731,0.176393275,0,0,0,1,0,0,0,0,1
0.153862599,0.072305149,0,0,0,1,0,0,0,0,1
0.167069056,0.070738862,1,0,0,0,0,0,0,0,0
0.180961152,0.079152583,1,0,0,0,0,0,0,0,0
0.202238862,0.07008157,0,0,0,1,0,0,0,0,2
0.300076837,0.081797879,0,0,0,1,0,0,0,0,0
0.255902035,0.060246028,0,0,0,1,0,0,0,0,0
0.239786538,0.07397275,0,0,0,0,1,0,0,0,1
0.395878871,0.070372942,0,0,1,0,0,0,0,0,0
0.252829811,0.076382627,0,0,0,0,1,0,0,0,1
0.234832121,0.094697656,0,0,0,1,0,0,0,0,1
0.270338189,0.079945901,0,0,0,1,0,0,0,0,0
0.199377399,0.090963545,0,0,0,1,0,0,0,0,1
0.144140527,0.12422612,0,0,1,0,0,0,0,0,2
0.264918127,0.045572585,0,0,1,0,0,0,0,0,2
0.162420385,0.169038934,0,0,0,1,0,0,0,0,1
0.164746305,0.111888942,0,0,0,1,0,0,0,0,1
0.173426507,0.07371309,0,0,1,0,0,0,0,0,2
0.260000939,0.046385656,0,0,0,1,0,0,0,0,0
0.356884733,0.066725897,0,0,0,0,0,1,0,0,1
0.276316166,0.071988748,0,0,0,1,0,0,0,0,0
0.175303432,0.071877646,1,0,0,0,0,0,0,0,0
0.253537535,0.070476729,1,0,0,0,0,0,0,0,0
0.200604227,0.099828122,0,0,0,1,0,0,0,0,1
0.250185297,0.061779598,0,0,1,0,0,0,0,0,2
0.280313366,0.088307632,0,0,0,1,0,0,0,0,1
0.179155802,0.071219084,0,0,0,1,0,0,0,0,1
0.406943378,0.096166302,0,1,0,0,0,0,0,0,1
0.175764906,0.112859891,0,0,0,1,0,0,0,0,1
0.146161066,0.094280209,0,0,1,0,0,0,0,0,2
0.425345786,0.099928265,0,0,1,0,0,0,0,0,0
0.232211055,0.131679295,0,0,0,1,0,0,0,0,1
0.241868588,0.085865917,0,0,0,1,0,0,0,0,2
0.233375246,0.088809196,0,0,0,1,0,0,0,0,1
0.280485083,0.098533622,0,0,1,0,0,0,0,0,1
0.104456524,0.09605302,0,0,1,0,0,0,0,0,2
0.304593453,0.089371251,0,0,0,0,1,0,0,0,0
0.225347871,0.087411774,0,0,1,0,0,0,0,0,2
0.197765854,0.102627085,0,0,0,1,0,0,0,0,2
0.180452508,0.081652096,0,0,0,1,0,0,0,0,2
0.168959772,0.075006179,1,0,0,0,0,0,0,0,0
0.265803284,0.086688463,0,0,1,0,0,0,0,0,2
0.135405725,0.096431767,0,0,1,0,0,0,0,0,2
0.280015615,0.06613414,0,0,0,1,0,0,0,0,0
0.322198803,0.07394494,0,0,0,0,1,0,0,0,0
0.166355875,0.09796152,0,0,0,1,0,0,0,0,1
0.225995074,0.085497699,0,0,0,1,0,0,0,0,2
0.187854915,0.080586621,1,0,0,0,0,0,0,0,0
0.210448192,0.057004151,0,0,0,1,0,0,0,0,0
0.317603296,0.072721619,0,0,0,1,0,0,0,0,0
0.086325761,0.063956614,0,0,0,0,1,0,0,0,1
0.239721732,0.092673972,0,0,0,1,0,0,0,0,1
0.202223876,0.069729905,0,0,0,0,1,0,0,0,0
0.194901719,0.094432133,0,0,0,1,0,0,0,0,1
0.197209409,0.155719063,0,0,0,1,0,0,0,0,2
0.405267906,0.110415417,0,1,0,0,0,0,0,0,1
0.203872279,0.073122038,0,0,1,0,0,0,0,0,2
0.26323847,0.061335555,0,0,0,1,0,0,0,0,0
0.201299354,0.099367131,0,0,0,1,0,0,0,0,1
0.237474061,0.093635181,0,0,1,0,0,0,0,0,2
0.26710464,0.092087647,0,0,1,0,0,0,0,0,1
0.285495175,0.066541096,0,0,0,1,0,0,0,0,0
0.313421107,0.069010029,0,0,0,0,1,0,0,0,0
0.204976244,0.077391076,0,0,0,1,0,0,0,0,0
0.29508713,0.059834934,0,0,0,1,0,0,0,0,0
0.234931269,0.047048317,1,0,0,0,0,0,0,0,0
0.334449594,0.083991119,1,0,0,0,0,0,0,0,0
0.196596409,0.162224502,0,0,0,1,0,0,0,0,1
0.187149002,0.08600925,0,0,0,1,0,0,0,0,1
0.147681327,0.081756529,0,0,0,1,0,0,0,0,2
0.210305155,0.165015907,0,0,0,1,0,0,0,0,1
0.228029043,0.076694483,0,0,0,1,0,0,0,0,0
0.235289014,0.088164191,0,0,0,1,0,0,0,0,0
0.411994826,0.078337239,0,0,1,0,0,0,0,0,0
0.283716611,0.044643606,0,0,0,1,0,0,0,0,0
0.27657059,0.071254006,0,0,0,1,0,0,0,0,0
0.380917805,0.089304181,1,0,0,0,0,0,0,0,0
0.33027728,0.067165608,0,0,0,1,0,0,0,0,0
0.16347569,0.097344034,0,0,0,1,0,0,0,0,0
0.269933112,0.063941174,0,0,1,0,0,0,0,0,0
0.169562134,0.090655845,0,0,1,0,0,0,0,0,2
0.189219916,0.082760589,0,0,0,0,1,0,0,0,1
0.225763284,0.109915266,0,0,0,1,0,0,0,0,1
0.211670256,0.100691581,0,0,0,1,0,0,0,0,1
0.290480661,0.070809175,0,0,0,1,0,0,0,0,0
0.222748557,0.114135687,0,0,0,1,0,0,0,0,1
0.167266336,0.136618839,0,0,0,1,0,0,0,0,2
0.177064626,0.090821346,0,0,0,1,0,0,0,0,1
0.218394475,0.078687612,0,0,0,1,0,0,0,0,1
0.185138146,0.078477388,0,0,1,0,0,0,0,0,2
0.200541741,0.163325169,0,0,0,1,0,0,0,0,1
0.211388198,0.079168001,0,0,0,1,0,0,0,0,1
0.255519594,0.063630692,0,0,1,0,0,0,0,0,0
0.277658837,0.057148868,0,0,0,0,1,0,0,0,0
0.176495492,0.081977774,1,0,0,0,0,0,0,0,0
0.273276136,0.091055037,0,0,0,1,0,0,0,0,1
0.258269556,0.087480399,0,0,0,1,0,0,0,0,2
0.283782428,0.080024148,0,0,0,0,0,1,0,0,0
0.567192255,0.114674849,0,0,1,0,0,0,0,0,2
0.205235013,0.120809538,0,0,0,1,0,0,0,0,2
0.434342173,0.088095805,0,1,0,0,0,0,0,0,1
0.208590953,0.078775798,0,0,1,0,0,0,0,0,2
0.140426547,0.063825672,0,0,1,0,0,0,0,0,2
0.381806818,0.101796747,0,1,0,0,0,0,0,0,1
0.237897491,0.121355171,0,0,1,0,0,0,0,0,2
0.180860713,0.079987023,1,0,0,0,0,0,0,0,0
0.189863524,0.06748503,0,0,0,1,0,0,0,0,2
0.26970066,0.072456747,0,0,0,1,0,0,0,0,0
0.233540938,0.054724253,1,0,0,0,0,0,0,0,0
0.238172929,0.064624704,0,0,1,0,0,0,0,0,1
0.220698422,0.078431842,0,0,1,0,0,0,0,0,2
0.241288593,0.08643391,0,0,0,1,0,0,0,0,1
0.310596972,0.053833257,0,0,1,0,0,0,0,0,2
0.328108881,0.070712982,0,0,0,1,0,0,0,0,0
0.272740564,0.076382627,0,0,0,1,0,0,0,0,0
0.426867521,0.090892848,0,1,0,0,0,0,0,0,1
0.280297898,0.081294768,0,0,0,1,0,0,0,0,1
0.204042873,0.100820566,0,0,0,1,0,0,0,0,1
0.349573261,0.092131959,0,1,0,0,0,0,0,0,1
0.354761571,0.068022621,0,0,0,1,0,0,0,0,0
0.21538439,0.069405426,0,0,0,1,0,0,0,0,2
0.304270698,0.05080923,0,0,0,1,0,0,0,0,0
0.205072123,0.092559119,0,0,0,1,0,0,0,0,1
0.299382102,0.073536752,0,0,0,1,0,0,0,0,0
0.168668511,0.079194548,1,0,0,0,0,0,0,0,0
0.248301972,0.090903259,0,0,1,0,0,0,0,0,2
0.177442141,0.067131394,0,0,0,0,1,0,0,0,0
0.279157972,0.079070135,0,0,1,0,0,0,0,0,2
0.273438606,0.084164706,0,0,0,1,0,0,0,0,0
0.280525058,0.071004727,0,0,0,1,0,0,0,0,0
0.393299191,0.091508193,0,1,0,0,0,0,0,0,1
0.174741063,0.08104684,0,0,1,0,0,0,0,0,2
0.139291657,0.066548998,0,0,1,0,0,0,0,0,2
0.307772985,0.069686718,0,0,0,1,0,0,0,0,0
0.193688376,0.099745728,0,0,0,1,0,0,0,0,2
0.314862113,0.083623469,0,0,0,1,0,0,0,0,0
0.237646528,0.101025353,0,0,0,1,0,0,0,0,1
0.221233477,0.08387274,0,0,1,0,0,0,0,0,2
0.141064293,0.084477472,0,0,0,1,0,0,0,0,1
0.162790311,0.073299793,1,0,0,0,0,0,0,0,0
0.247818977,0.089203634,0,0,0,1,0,0,0,0,2
0.205104834,0.068110789,0,0,0,1,0,0,0,0,0
0.242570322,0.098195258,0,0,0,1,0,0,0,0,1
0.293080247,0.066166112,0,0,0,1,0,0,0,0,0
0.317222919,0.120558549,0,0,0,0,1,0,0,0,0
0.181137317,0.113998888,0,0,0,1,0,0,0,0,2
0.245482364,0.07181382,0,0,0,0,0,1,0,0,1
0.335120343,0.070417085,1,0,0,0,0,0,0,0,0
0.221499541,0.092433164,0,0,0,1,0,0,0,0,1
0.211051036,0.082991494,0,0,0,1,0,0,0,0,2
0.248567083,0.082299828,0,0,0,1,0,0,0,0,2
0.26456464,0.058221525,0,0,0,0,1,0,0,0,0
0.454295667,0.11226377,0,1,0,0,0,0,0,0,1
0.403061568,0.077894385,0,0,1,0,0,0,0,0,0
0.227033813,0.041488111,0,0,0,1,0,0,0,0,0
0.168748841,0.091920271,1,0,0,0,0,0,0,0,0
0.240089627,0.077425537,0,0,0,1,0,0,0,0,0
0.264869601,0.039099166,0,0,0,1,0,0,0,0,0
0.271757312,0.107162417,0,0,0,1,0,0,0,0,2
0.240945453,0.09046749,0,0,0,1,0,0,0,0,2
0.394125204,0.089601469,1,0,0,0,0,0,0,0,0
0.302669218,0.077142492,0,0,0,1,0,0,0,0,0
0.170080847,0.07507778,0,0,1,0,0,0,0,0,2
0.162389372,0.162805356,0,0,0,1,0,0,0,0,2
0.188547038,0.092440588,0,0,0,1,0,0,0,0,1
0.216088671,0.064374439,0,0,0,1,0,0,0,0,0
0.281500624,0.063199759,0,0,1,0,0,0,0,0,2
0.191262852,0.152576755,0,0,0,1,0,0,0,0,2
0.196294783,0.095654209,0,0,0,1,0,0,0,0,1
0.215191112,0.076613849,0,0,1,0,0,0,0,0,2
0.301149862,0.076274874,0,0,0,1,0,0,0,0,0
0.225863999,0.057542865,0,0,0,1,0,0,0,0,0
0.288954336,0.049901496,0,0,0,0,0,1,0,0,2
0.338643473,0.065853994,1,0,0,0,0,0,0,0,0
0.220481246,0.085323893,0,0,1,0,0,0,0,0,2
0.229994275,0.073006266,0,0,0,1,0,0,0,0,2
0.225364137,0.113088032,0,0,0,1,0,0,0,0,2
0.229846255,0.118304122,0,0,0,1,0,0,0,0,2
0.27027411,0.064008418,0,0,1,0,0,0,0,0,0
0.243385872,0.093836076,0,0,0,1,0,0,0,0,2
0.183360137,0.083139413,1,0,0,0,0,0,0,0,0
0.345199212,0.061799286,0,0,0,0,0,1,0,0,1
0.235163218,0.072872886,0,0,0,0,0,1,0,0,0
0.2535751,0.072686338,0,0,0,1,0,0,0,0,0
0.307170072,0.082650437,0,0,0,1,0,0,0,0,1
0.26932245,0.075071352,0,0,0,0,1,0,0,0,0
0.232351267,0.078301554,1,0,0,0,0,0,0,0,0
0.230124193,0.085620292,0,0,1,0,0,0,0,0,2
0.168898226,0.074061214,1,0,0,0,0,0,0,0,0
0.282485131,0.08370842,0,0,0,0,1,0,0,0,1
0.255809668,0.077186395,0,0,0,0,1,0,0,0,1
0.261532933,0.062034965,0,0,0,1,0,0,0,0,0
0.323637346,0.076274874,0,0,0,1,0,0,0,0,0
0.11832705,0.100123925,0,0,1,0,0,0,0,0,2
0.317819288,0.074062868,0,0,0,1,0,0,0,0,0
0.219115437,0.087738074,0,0,0,1,0,0,0,0,2
0.295275107,0.045179209,0,0,0,1,0,0,0,0,0
0.182653491,0.172881355,0,0,0,1,0,0,0,0,1
0.31575014,0.09482058,0,0,1,0,0,0,0,0,1
0.168491879,0.074361963,1,0,0,0,0,0,0,0,0
0.073228562,0.079047061,0,0,0,0,1,0,0,0,0
0.308571256,0.071794872,0,0,0,1,0,0,0,0,0
0.230059598,0.083067644,0,0,0,1,0,0,0,0,0
0.200417662,0.100166252,0,0,0,1,0,0,0,0,2
0.17856681,0.183329506,0,0,0,1,0,0,0,0,1
0.168597671,0.097876823,0,0,0,1,0,0,0,0,2
0.147861015,0.084876669,0,0,0,1,0,0,0,0,2
0.219309419,0.067197841,0,0,0,0,1,0,0,0,0
0.138331633,0.089050869,0,0,0,1,0,0,0,0,1
0.390128499,0.089124781,1,0,0,0,0,0,0,0,0
0.17362749,0.092293148,0,0,1,0,0,0,0,0,2
0.188414749,0.070794209,1,0,0,0,0,0,0,0,0
0.206269158,0.098683745,0,0,0,1,0,0,0,0,2
0.165810847,0.073147158,0,0,0,1,0,0,0,0,1
0.363028614,0.137596972,0,0,1,0,0,0,0,0,2
0.192742631,0.068432691,0,0,0,0,1,0,0,0,0
0.220457112,0.09915705,0,0,0,1,0,0,0,0,1
0.166984467,0.075916796,0,0,0,1,0,0,0,0,1
0.113649961,0.053598537,0,0,0,0,1,0,0,0,1
0.345715764,0.074084687,0,0,0,1,0,0,0,0,0
0.304726449,0.065836822,0,0,0,1,0,0,0,0,0
0.302532208,0.075793893,0,0,0,1,0,0,0,0,0
0.212146239,0.073459168,0,0,0,0,0,1,0,0,1
0.196416304,0.088492523,0,0,0,1,0,0,0,0,1
0.315267542,0.076213845,0,0,0,1,0,0,0,0,0
0.230925871,0.070512639,0,0,0,0,0,1,0,0,0
0.247321465,0.081944972,0,0,0,1,0,0,0,0,2
0.168957912,0.158097808,0,0,0,1,0,0,0,0,1
0.270259924,0.052639413,0,0,0,1,0,0,0,0,0
0.309379843,0.09845492,0,1,0,0,0,0,0,0,1
0.381976634,0.10517608,0,0,1,0,0,0,0,0,1
0.227057964,0.369015227,0,0,1,0,0,0,0,0,2
0.318118891,0.085820015,1,0,0,0,0,0,0,0,0
0.162852523,0.070778401,0,0,1,0,0,0,0,0,2
0.170069249,0.066460947,1,0,0,0,0,0,0,0,0
0.183453103,0.169338514,0,0,0,1,0,0,0,0,1
0.31573017,0.081125306,0,0,0,1,0,0,0,0,0
0.221049024,0.088929826,0,0,1,0,0,0,0,0,2
0.277792026,0.044243629,0,0,0,0,0,1,0,0,2
0.265570739,0.044739305,0,0,0,0,1,0,0,0,0
0.181791166,0.075441026,1,0,0,0,0,0,0,0,0
0.391514641,0.087579647,1,0,0,0,0,0,0,0,0
0.219158654,0.061718186,1,0,0,0,0,0,0,0,0
0.219102792,0.128920538,0,0,0,1,0,0,0,0,1
0.374560394,0.146095497,0,0,1,0,0,0,0,0,2
0.191997777,0.080446314,0,0,1,0,0,0,0,0,2
0.484120877,0.105873191,0,1,0,0,0,0,0,0,1
0.203729168,0.062483047,0,0,0,0,1,0,0,0,1
0.154804118,0.075824381,0,0,1,0,0,0,0,0,1
0.087846254,0.064209612,0,0,0,1,0,0,0,0,1
0.182081466,0.099802832,0,0,0,1,0,0,0,0,1
0.239884595,0.085801942,0,0,0,0,1,0,0,0,1
0.184802222,0.071773396,0,0,0,1,0,0,0,0,0
0.269199647,0.059374691,0,0,1,0,0,0,0,0,0
0.139976014,0.098364921,0,0,1,0,0,0,0,0,2
0.269488167,0.083653612,0,0,1,0,0,0,0,0,2
0.282076231,0.074985984,0,0,0,0,1,0,0,0,1
0.341695456,0.092537065,0,1,0,0,0,0,0,0,1
0.259935901,0.086286578,0,0,1,0,0,0,0,0,2
0.199509558,0.08948857,0,0,0,1,0,0,0,0,2
0.183554704,0.082163605,0,0,0,1,0,0,0,0,2
0.195950399,0.154504617,0,0,0,1,0,0,0,0,2
0.223033711,0.10550366,0,0,0,1,0,0,0,0,1
0.263750272,0.077543245,0,0,0,1,0,0,0,0,0
0.226072389,0.093749084,0,0,0,1,0,0,0,0,1
0.238214601,0.088022001,0,0,0,1,0,0,0,0,1
0.249002421,0.102917087,0,0,0,1,0,0,0,0,1
0.207776381,0.099862279,0,0,0,1,0,0,0,0,2
0.161927698,0.098612554,0,0,1,0,0,0,0,0,2
0.207664249,0.074840302,0,0,0,1,0,0,0,0,2
0.154361098,0.107617321,0,0,1,0,0,0,0,0,2
0.263256102,0.065706139,0,0,1,0,0,0,0,0,2
0.291277876,0.059580241,0,0,0,1,0,0,0,0,0
0.148109388,0.069694264,0,0,1,0,0,0,0,0,2
0.361651393,0.110371318,0,0,1,0,0,0,0,0,1
0.209725098,0.095914507,0,0,0,1,0,0,0,0,1
0.04547543,0.099370519,0,0,1,0,0,0,0,0,2
0.230807789,0.035409712,0,0,0,1,0,0,0,0,0
0.323373529,0.037853717,0,0,0,0,1,0,0,0,0
0.27794199,0.068125661,0,0,0,1,0,0,0,0,0
0.263421039,0.078958209,0,0,1,0,0,0,0,0,2
0.28383838,0.061596566,0,0,0,1,0,0,0,0,0
0.317670948,0.073304809,0,0,0,1,0,0,0,0,0
0.256822979,0.078123789,0,0,0,1,0,0,0,0,0
0.219274278,0.090203072,0,0,0,1,0,0,0,0,1
0.24276739,0.137459219,0,0,0,0,1,0,0,0,0
0.2312979,0.083393074,0,0,1,0,0,0,0,0,2
0.17538176,0.154059728,0,0,0,1,0,0,0,0,2
0.244009486,0.05624208,0,0,0,1,0,0,0,0,0
0.283379293,0.066894308,0,0,1,0,0,0,0,0,2
0.21681664,0.09890877,0,0,0,1,0,0,0,0,1
0.254837396,0.105012347,0,0,0,0,1,0,0,0,1
0.2810563,0.069768404,0,0,0,1,0,0,0,0,0
0.23582202,0.053353451,0,0,0,1,0,0,0,0,0
0.322710777,0.079242751,0,0,0,1,0,0,0,0,0
0.262175014,0.051565379,0,0,1,0,0,0,0,0,2
0.253972974,0.078969273,0,0,0,1,0,0,0,0,2
0.300630021,0.045849804,0,0,0,1,0,0,0,0,0
0.121551323,0.096878549,0,0,1,0,0,0,0,0,2
0.246832895,0.063524082,0,0,0,0,1,0,0,0,1
0.274977754,0.071379866,0,0,0,1,0,0,0,0,2
0.18837993,0.089915591,0,0,0,1,0,0,0,0,1
0.253270371,0.076252385,0,0,0,1,0,0,0,0,2
0.179061762,0.095496779,0,0,0,1,0,0,0,0,1
0.23390208,0.086005275,0,0,0,1,0,0,0,0,2
0.218967002,0.059994059,0,0,0,1,0,0,0,0,0
0.196391937,0.071941446,0,0,0,1,0,0,0,0,2
0.148760478,0.152375159,0,0,0,1,0,0,0,0,2
0.287548388,0.070272837,0,0,0,1,0,0,0,0,0
0.190238573,0.08896635,0,0,0,1,0,0,0,0,1
0.316322503,0.241953948,0,0,0,0,1,0,0,0,0
0.249229143,0.091158365,0,0,0,1,0,0,0,0,1
0.253367383,0.099985432,0,0,0,1,0,0,0,0,1
0.290512486,0.045695936,0,0,0,0,0,1,0,0,2
0.223198147,0.085323893,0,0,1,0,0,0,0,0,2
0.2212109,0.073468023,0,0,0,1,0,0,0,0,1
0.296083583,0.049234908,0,0,0,1,0,0,0,0,0
0.248294713,0.077633762,0,0,0,1,0,0,0,0,0
0.300638826,0.070634139,0,0,0,1,0,0,0,0,0
0.176899285,0.169389546,0,0,0,1,0,0,0,0,1
0.243918483,0.083780503,0,0,0,1,0,0,0,0,2
0.203533099,0.082846412,0,0,0,1,0,0,0,0,1
0.18692477,0.086856999,0,0,0,1,0,0,0,0,2
0.254434764,0.072835704,0,0,0,1,0,0,0,0,0
0.170754433,0.064190415,0,0,0,0,1,0,0,0,0
0.214052154,0.082811436,0,0,1,0,0,0,0,0,2
0.249045822,0.074637647,0,0,0,0,1,0,0,0,1
0.201452286,0.09480244,0,0,0,1,0,0,0,0,1
0.255417462,0.073765238,0,0,0,1,0,0,0,0,0
0.240286949,0.086118631,0,0,0,1,0,0,0,0,2
0.241888528,0.076039782,0,0,0,1,0,0,0,0,0
0.20314476,0.080155125,0,0,0,0,1,0,0,0,0
0.20720554,0.089796559,0,0,0,1,0,0,0,0,1
0.235296202,0.094260946,0,0,0,1,0,0,0,0,1
0.173563912,0.078805805,1,0,0,0,0,0,0,0,0
0.241661859,0.095713683,0,0,0,1,0,0,0,0,2
0.163554764,0.074148276,0,0,1,0,0,0,0,0,2
0.218963906,0.08474272,0,0,0,0,1,0,0,0,1
0.367218845,0.090843072,1,0,0,0,0,0,0,0,0
0.290916918,0.067540404,0,0,0,1,0,0,0,0,0
0.171823677,0.102154844,0,0,0,1,0,0,0,0,1
0.236362415,0.097715416,0,0,0,1,0,0,0,0,2
0.277005293,0.077056328,0,0,1,0,0,0,0,0,2
0.414880694,0.103608862,0,1,0,0,0,0,0,0,1
0.492499557,0.110481622,0,1,0,0,0,0,0,0,1
0.17523927,0.075756463,1,0,0,0,0,0,0,0,0
0.220788635,0.09611759,0,0,0,1,0,0,0,0,1
0.289428317,0.079460507,0,0,0,1,0,0,0,0,0
0.326278869,0.066945337,0,0,1,0,0,0,0,0,0
0.216982595,0.109401043,0,0,0,1,0,0,0,0,2
0.196234295,0.080143972,0,0,0,1,0,0,0,0,2
0.227997031,0.067108686,0,0,0,0,1,0,0,0,1
0.244237296,0.091479739,0,0,0,1,0,0,0,0,2
0.281109749,0.060281266,0,0,0,1,0,0,0,0,0
0.323655825,0.075376287,0,0,0,1,0,0,0,0,0
0.190953388,0.08198561,0,0,1,0,0,0,0,0,2
0.144666645,0.113887263,0,0,1,0,0,0,0,0,2
0.261332612,0.097932425,0,0,0,1,0,0,0,0,1
0.212151507,0.123434562,0,0,0,1,0,0,0,0,2
0.199519961,0.071205728,0,0,0,1,0,0,0,0,1
0.4011536,0.111498608,0,1,0,0,0,0,0,0,1
0.34803275,0.091776148,0,0,0,1,0,0,0,0,0
0.077511013,0.124321121,0,0,0,1,0,0,0,0,0
0.209231438,0.095879632,0,0,0,1,0,0,0,0,1
0.282854125,0.084200274,0,0,0,1,0,0,0,0,2
0.419373919,0.103967943,0,1,0,0,0,0,0,0,1
0.276683071,0.064845355,0,0,0,1,0,0,0,0,0
0.16863105,0.077375039,1,0,0,0,0,0,0,0,0
0.112767677,0.103848823,0,0,0,1,0,0,0,0,1
0.235335481,0.082305824,0,0,0,1,0,0,0,0,1
0.461832053,0.098508415,0,0,0,1,0,0,0,0,0
0.263437109,0.058979182,0,0,1,0,0,0,0,0,2
0.224838211,0.066205011,1,0,0,0,0,0,0,0,0
0.251017812,0.098506482,0,0,0,1,0,0,0,0,2
0.309748404,0.067526999,0,0,0,1,0,0,0,0,0
0.193829713,0.07884392,0,0,0,0,1,0,0,0,0
0.181405988,0.198175331,0,0,0,1,0,0,0,0,1
0.209024596,0.075199508,0,0,0,1,0,0,0,0,2
0.248847545,0.082750132,0,0,0,1,0,0,0,0,2
0.184823613,0.086313786,0,0,1,0,0,0,0,0,2
0.171751175,0.071164934,1,0,0,0,0,0,0,0,0
0.189487876,0.088503285,1,0,0,0,0,0,0,0,0
0.237158018,0.100706022,0,0,0,1,0,0,0,0,2
0.14171493,0.093428117,0,0,0,1,0,0,0,0,2
0.260012678,0.062210215,0,0,0,0,0,1,0,0,2
0.157213408,0.084572369,0,0,0,1,0,0,0,0,1
0.214666408,0.067322577,1,0,0,0,0,0,0,0,0
0.229049464,0.118126342,0,0,0,1,0,0,0,0,2
0.210594121,0.084878284,0,0,0,1,0,0,0,0,2
0.259262984,0.084698776,0,0,0,0,1,0,0,0,1
0.232651608,0.086943627,0,0,1,0,0,0,0,0,2
0.256316725,0.077417992,0,0,1,0,0,0,0,0,2
0.297888704,0.083200705,0,0,0,1,0,0,0,0,0
0.208036332,0.061013233,0,0,1,0,0,0,0,0,2
0.289908793,0.045165993,0,0,1,0,0,0,0,0,2
0.312014297,0.056458013,0,0,1,0,0,0,0,0,2
0.29539828,0.066666667,0,0,0,1,0,0,0,0,0
0.207456071,0.089441304,0,0,0,1,0,0,0,0,1
0.468237713,0.103642826,0,0,1,0,0,0,0,0,0
0.24295153,0.134045938,0,0,0,1,0,0,0,0,1
0.176590573,0.132031252,0,0,0,1,0,0,0,0,1
0.305215473,0.087419667,0,0,0,1,0,0,0,0,2
0.474455862,0.110431354,0,0,1,0,0,0,0,0,0
0.413369931,0.100814916,0,1,0,0,0,0,0,0,1
0.372648212,0.088750426,1,0,0,0,0,0,0,0,0
0.168917188,0.081001696,0,0,0,1,0,0,0,0,2
0.241379678,0.082760589,0,0,0,0,1,0,0,0,1
0.241648706,0.086323811,0,0,0,1,0,0,0,0,2
0.281906998,0.080960167,0,0,1,0,0,0,0,0,1
0.209032946,0.086115114,0,0,0,1,0,0,0,0,2
