alpha_AF4,alpha_F8,alpha_F4,alpha_FC6,alpha_FC5,alpha_F3,alpha_F7,alpha_AF3,betal_AF4,betal_F8,betal_F4,betal_FC6,betal_FC5,betal_F3,betal_F7,betal_AF3,betah_AF4,betah_F8,betah_F4,betah_FC6,betah_FC5,betah_F3,betah_F7,betah_AF3,face_label,name,video,self,raw
0.12422,0.039238,0.14436,0.064797,0.0054613,0.11198,0.062552,0.13377,0.055408,0.058677,0.087868,0.076627,0.020784,0.06382,0.037413,0.062664,0.054208,0.073979,0.097386,0.10384,0.043146,0.08194,0.027834,0.071503,1,pang,part2,3,126
0.027113,0.017911,0.043135,0.036318,0.0022255,0.018514,0.016614,0.021062,0.028942,0.081317,0.077427,0.10894,0.01114,0.029699,0.017022,0.0281,0.022809,0.039281,0.05378,0.061699,0.018542,0.032321,0.011602,0.028016,1,pang,part2,3,127
0.0093597,0.009667,0.058731,0.026836,0.00067214,0.013936,0.0099943,0.011109,0.011013,0.026642,0.051578,0.084645,0.0072574,0.014127,0.0087864,0.013239,0.0085834,0.017068,0.029877,0.045278,0.0071486,0.012289,0.004603,0.01044,1,pang,part2,3,128
0.032766,0.018028,0.055927,0.033237,0.002369,0.036077,0.023442,0.035214,0.044123,0.065472,0.070236,0.071548,0.017178,0.043767,0.032729,0.043011,0.034089,0.043371,0.083252,0.053975,0.031766,0.067241,0.031667,0.049786,1,pang,part2,3,129
0.02155,0.00805,0.042653,0.016842,0.0008972,0.010063,0.01113,0.018451,0.02183,0.058669,0.074036,0.11476,0.0053642,0.019188,0.0080225,0.018007,0.0038261,0.012212,0.028777,0.026884,0.0076026,0.0089402,0.0078129,0.0045733,1,pang,part2,3,130
0.018291,0.018867,0.10286,0.054017,0.0031434,0.019842,0.022254,0.022932,0.017096,0.068795,0.093877,0.13387,0.012161,0.024971,0.0063212,0.015185,0.0045335,0.016843,0.028789,0.025048,0.0046329,0.008988,0.0051838,0.0055927,1,pang,part2,3,131
0.026992,0.014462,0.10967,0.061084,0.0044932,0.010241,0.024444,0.015501,0.022034,0.037789,0.037489,0.050034,0.02062,0.0084102,0.031431,0.010582,0.0097956,0.02296,0.032263,0.049233,0.0073732,0.0093604,0.010272,0.0085314,1,pang,part2,3,132
0.068649,0.055559,0.18811,0.093065,0.0074906,0.042371,0.059506,0.05246,0.041743,0.086382,0.098285,0.11272,0.019595,0.038518,0.042337,0.037748,0.029986,0.042092,0.074145,0.064543,0.024604,0.043383,0.029525,0.033138,1,pang,part2,3,134
0.035442,0.045811,0.16143,0.083198,0.004845,0.0438,0.029132,0.029758,0.036365,0.11156,0.1129,0.1641,0.02084,0.020234,0.034173,0.025012,0.013513,0.032085,0.073033,0.047143,0.01981,0.029779,0.020524,0.01937,1,pang,part2,3,135
0.10111,0.050735,0.13271,0.069878,0.0069093,0.049222,0.097347,0.07607,0.045662,0.10431,0.091359,0.12381,0.020969,0.045293,0.050805,0.035711,0.057242,0.082015,0.081748,0.085811,0.044418,0.074235,0.041264,0.065763,1,pang,part2,3,136
0.021742,0.014809,0.093383,0.059628,0.0013736,0.009065,0.013106,0.013649,0.011942,0.030224,0.039898,0.062175,0.0052945,0.016369,0.0050635,0.012037,0.0066952,0.016781,0.029622,0.029664,0.010176,0.0093793,0.0071515,0.0059992,0,pang,part2,3,137
0.029381,0.013918,0.035456,0.021262,0.0024035,0.0082806,0.033858,0.015437,0.012952,0.012543,0.032911,0.050002,0.010846,0.022809,0.011608,0.01647,0.0053727,0.007382,0.033162,0.03631,0.010367,0.010612,0.0069193,0.0054879,0,pang,part2,3,138
0.022599,0.014178,0.085429,0.049307,0.011437,0.02925,0.032036,0.024306,0.030761,0.049593,0.065301,0.07693,0.03166,0.03886,0.016734,0.034651,0.018292,0.025464,0.044773,0.06657,0.023359,0.026608,0.0089968,0.023407,0,pang,part2,3,139
0.025046,0.021361,0.046957,0.035338,0.0027186,0.021518,0.012135,0.018455,0.010954,0.02704,0.036439,0.049093,0.0084314,0.010649,0.009687,0.010125,0.0069882,0.016205,0.02862,0.027924,0.0061778,0.018004,0.0081537,0.010905,1,pang,part2,3,142
0.076184,0.023684,0.11589,0.051665,0.003895,0.092286,0.046927,0.09824,0.11166,0.099002,0.16278,0.13858,0.045905,0.15617,0.060908,0.14139,0.06956,0.09544,0.13868,0.10247,0.037976,0.13905,0.024867,0.10959,1,pang,part2,3,143
0.064365,0.033184,0.064996,0.053664,0.0030043,0.021171,0.040186,0.036325,0.04372,0.11503,0.099456,0.14226,0.015974,0.028325,0.029615,0.031157,0.012746,0.02098,0.045137,0.035477,0.012815,0.023172,0.012158,0.016505,1,pang,part2,3,144
0.086291,0.066403,0.15565,0.097334,0.0030545,0.047567,0.049886,0.05521,0.068448,0.12273,0.1108,0.15136,0.022672,0.066459,0.033079,0.064313,0.028434,0.03715,0.059496,0.065519,0.028809,0.044591,0.026751,0.036257,1,pang,part2,3,145
0.032889,0.039517,0.087265,0.055697,0.0030633,0.015491,0.01887,0.021413,0.021971,0.054104,0.072302,0.11964,0.01089,0.019355,0.015334,0.019298,0.0067074,0.015488,0.029137,0.03358,0.011844,0.013335,0.0077069,0.0097889,1,pang,part2,3,146
0.12661,0.071784,0.18,0.090224,0.0099768,0.074466,0.10397,0.099356,0.085658,0.12545,0.14825,0.14415,0.04354,0.11841,0.059277,0.1001,0.048872,0.070972,0.10112,0.095514,0.033954,0.10264,0.029625,0.073772,1,pang,part2,3,147
0.026869,0.024263,0.084033,0.054351,0.0030331,0.034269,0.015533,0.026568,0.036001,0.081598,0.070209,0.090443,0.015729,0.045446,0.01753,0.037843,0.019637,0.031145,0.030557,0.02854,0.022613,0.030854,0.016582,0.024707,1,pang,part2,3,150
0.020906,0.012905,0.03073,0.02231,0.0024575,0.015031,0.026271,0.016404,0.015873,0.064438,0.090717,0.11266,0.012056,0.0091452,0.017766,0.0092829,0.0070438,0.021543,0.024308,0.026217,0.014559,0.010627,0.010264,0.0066173,1,pang,part2,3,151
0.026009,0.025542,0.14646,0.046295,0.0028075,0.042806,0.023521,0.024772,0.018689,0.05617,0.13211,0.11765,0.0068011,0.035039,0.025556,0.016027,0.010139,0.024009,0.060399,0.043729,0.0115,0.022428,0.010468,0.012392,0,pang,part2,3,152
0.023717,0.020603,0.080167,0.039094,0.004001,0.005991,0.011669,0.010572,0.020253,0.054227,0.079906,0.10351,0.018028,0.012243,0.011279,0.012175,0.0070172,0.014362,0.020688,0.019072,0.0098966,0.013898,0.0091604,0.0084971,0,pang,part2,3,153
0.050463,0.027386,0.11418,0.05822,0.005252,0.056312,0.037184,0.058484,0.051137,0.09411,0.11887,0.11885,0.017721,0.055015,0.036632,0.054523,0.044505,0.052328,0.092889,0.077834,0.04561,0.065368,0.040849,0.054755,0,pang,part2,3,154
0.042594,0.030605,0.13,0.048803,0.0050575,0.060597,0.058277,0.049178,0.059467,0.090674,0.20807,0.10366,0.023243,0.14125,0.061726,0.1007,0.061842,0.089002,0.1378,0.11275,0.065169,0.1214,0.060171,0.087221,1,pang,part2,3,156
0.032493,0.030174,0.086418,0.042695,0.0071732,0.030781,0.025396,0.033435,0.041,0.098688,0.090717,0.12018,0.031137,0.033696,0.019378,0.036832,0.019624,0.03552,0.060295,0.06098,0.023898,0.040564,0.015611,0.028563,1,pang,part2,3,157
0.086692,0.043587,0.10866,0.09936,0.0057921,0.035147,0.074473,0.047352,0.055634,0.11457,0.13112,0.17984,0.030106,0.056721,0.054018,0.039004,0.039629,0.050085,0.076252,0.085004,0.030579,0.057311,0.028638,0.048877,1,pang,part2,3,158
0.16221,0.04946,0.22386,0.1118,0.0093643,0.14136,0.10721,0.16983,0.072131,0.12053,0.12427,0.11809,0.037474,0.086042,0.063012,0.077688,0.067166,0.079552,0.17061,0.13468,0.060609,0.1158,0.04913,0.095079,1,pang,part2,3,159
0.029567,0.013095,0.081561,0.030915,0.0012583,0.010507,0.01783,0.019892,0.011279,0.034478,0.12695,0.063694,0.0069997,0.016509,0.0090208,0.0083598,0.0082966,0.021265,0.048136,0.043279,0.0089716,0.012063,0.004903,0.0086177,1,pang,part2,3,160
0.040498,0.042771,0.10649,0.10775,0.0054523,0.040253,0.023127,0.033137,0.030381,0.058994,0.083923,0.12004,0.023211,0.030806,0.027785,0.027775,0.021159,0.033011,0.070075,0.051233,0.01667,0.037772,0.0143,0.029229,1,pang,part2,3,161
0.098672,0.076022,0.12262,0.10081,0.0042186,0.068804,0.050674,0.080526,0.066418,0.12862,0.080956,0.11587,0.023237,0.06371,0.053473,0.059229,0.025818,0.052554,0.05918,0.069104,0.031175,0.038316,0.036035,0.026425,1,pang,part2,3,165
0.053849,0.024922,0.059833,0.034314,0.0037707,0.066572,0.056947,0.058681,0.049359,0.087581,0.077952,0.075912,0.02044,0.069705,0.045673,0.056157,0.028999,0.042554,0.079334,0.086997,0.034708,0.033594,0.032506,0.030426,1,pang,part2,3,166
0.039599,0.011059,0.075763,0.044385,0.0025224,0.026244,0.041729,0.032991,0.033148,0.068924,0.093901,0.12021,0.011957,0.053884,0.026117,0.041949,0.028944,0.047141,0.092817,0.086919,0.03594,0.038592,0.032273,0.029966,1,pang,part2,3,167
0.064381,0.04434,0.13839,0.075468,0.0044872,0.041219,0.034553,0.049566,0.035549,0.1192,0.18472,0.18284,0.015543,0.038577,0.020345,0.026877,0.014523,0.025976,0.046036,0.060283,0.012012,0.036933,0.011967,0.021559,1,pang,part2,3,168
0.048654,0.030135,0.12036,0.06515,0.004428,0.039874,0.035462,0.040775,0.033183,0.06036,0.091897,0.1044,0.018917,0.036191,0.047401,0.030472,0.01989,0.034836,0.055672,0.048259,0.018493,0.03945,0.015602,0.028678,1,pang,part2,3,169
0.036985,0.029484,0.062362,0.036018,0.0042511,0.019833,0.021937,0.018795,0.024565,0.058057,0.065273,0.076843,0.010544,0.020155,0.020756,0.017404,0.012936,0.035147,0.050311,0.040608,0.012482,0.025344,0.0092434,0.016532,1,pang,part2,3,170
0.039161,0.027306,0.082925,0.045156,0.0028965,0.018924,0.038645,0.025745,0.041462,0.11326,0.13185,0.17959,0.022138,0.024339,0.035805,0.024451,0.017876,0.042174,0.035474,0.044897,0.017046,0.024598,0.019464,0.016529,1,pang,part2,3,171
0.054968,0.049638,0.14223,0.065079,0.002015,0.016829,0.027712,0.034677,0.041419,0.09757,0.072685,0.094014,0.015905,0.045574,0.032248,0.03976,0.02511,0.040243,0.049793,0.061229,0.028785,0.03643,0.015577,0.031165,1,pang,part2,3,172
0.055937,0.056858,0.12212,0.066715,0.0051007,0.054016,0.053773,0.050988,0.043518,0.08841,0.072921,0.079379,0.021325,0.051946,0.045885,0.04523,0.023575,0.047597,0.092261,0.070954,0.027237,0.051132,0.027922,0.03492,1,pang,part2,3,173
0.055755,0.041843,0.10934,0.052567,0.0057737,0.055905,0.062888,0.055429,0.050249,0.10448,0.11165,0.11648,0.011709,0.048748,0.031943,0.046604,0.026997,0.051321,0.062528,0.044691,0.036254,0.046059,0.025106,0.034631,0,pang,part2,3,174
0.04006,0.039189,0.10059,0.060199,0.0043687,0.06914,0.044654,0.054987,0.046248,0.084725,0.076327,0.13262,0.016671,0.034173,0.033483,0.037006,0.024687,0.036709,0.06036,0.059681,0.031763,0.034092,0.02473,0.029168,0,pang,part2,3,175
0.035118,0.037018,0.124,0.057493,0.0045069,0.039112,0.023706,0.029343,0.024102,0.050288,0.067426,0.10136,0.014262,0.025918,0.017586,0.021687,0.0172,0.021802,0.045606,0.043504,0.029268,0.014208,0.02431,0.015167,1,pang,part3,1,177
0.1481,0.045849,0.10732,0.076616,0.010728,0.1301,0.15801,0.1395,0.058201,0.10399,0.14487,0.13519,0.023813,0.053771,0.044273,0.054259,0.084682,0.10173,0.12113,0.11718,0.079652,0.11898,0.062827,0.10501,1,pang,part3,1,179
0.094496,0.066442,0.12649,0.11564,0.0066937,0.03655,0.060838,0.052329,0.031766,0.089287,0.069794,0.071472,0.015486,0.039128,0.028909,0.033004,0.027391,0.044508,0.051751,0.061355,0.025339,0.031602,0.02449,0.028132,1,pang,part3,1,180
0.043234,0.047524,0.078855,0.079275,0.0037983,0.019923,0.016881,0.021685,0.024258,0.069306,0.056647,0.12132,0.0071808,0.025312,0.013043,0.019308,0.0083392,0.01723,0.042926,0.037404,0.013772,0.020374,0.011519,0.012195,0,pang,part3,1,181
0.069927,0.059876,0.17087,0.11435,0.0044701,0.041358,0.032903,0.05465,0.029334,0.080261,0.095321,0.093213,0.012779,0.03019,0.025506,0.02865,0.02112,0.03708,0.07174,0.060362,0.020413,0.038008,0.017024,0.028046,0,pang,part3,1,182
0.057265,0.056158,0.10857,0.10009,0.0070292,0.060214,0.073393,0.045448,0.044018,0.082785,0.12785,0.10761,0.023867,0.065585,0.06625,0.04987,0.056471,0.077794,0.11772,0.10795,0.062764,0.082569,0.048617,0.069347,1,pang,part3,1,183
0.039881,0.018726,0.11467,0.04905,0.0021822,0.031449,0.023528,0.03704,0.026876,0.062621,0.076875,0.12153,0.019471,0.021058,0.018457,0.021665,0.0068184,0.017101,0.016038,0.030247,0.011915,0.01236,0.008406,0.0080326,1,pang,part3,1,184
0.01696,0.021561,0.083904,0.055561,0.0020874,0.013595,0.017617,0.012874,0.011927,0.040431,0.053335,0.064012,0.0052697,0.0096304,0.015576,0.0088835,0.009729,0.02246,0.035314,0.038337,0.0097418,0.025989,0.010081,0.016498,1,pang,part3,1,187
0.024863,0.028782,0.10823,0.080193,0.0071061,0.024321,0.063907,0.018124,0.01596,0.036859,0.048673,0.089139,0.012476,0.023149,0.024953,0.018213,0.013732,0.024508,0.031223,0.047965,0.018343,0.022328,0.014352,0.015579,0,pang,part3,1,188
0.070395,0.047604,0.11818,0.071663,0.0052341,0.062803,0.04726,0.071812,0.039067,0.096138,0.11504,0.10839,0.011242,0.08417,0.020521,0.05966,0.021472,0.036064,0.060186,0.047422,0.017189,0.061394,0.018572,0.039509,1,pang,part3,1,189
0.18808,0.072186,0.21051,0.12966,0.0087147,0.13039,0.14356,0.15871,0.093275,0.11652,0.13344,0.17415,0.050123,0.071153,0.13368,0.070077,0.063784,0.081352,0.1065,0.095242,0.065233,0.10095,0.064282,0.082055,1,pang,part3,1,190
0.061787,0.046547,0.087764,0.07634,0.0036223,0.031798,0.038137,0.037373,0.028087,0.045965,0.045133,0.048639,0.013643,0.018401,0.035718,0.019001,0.016877,0.022192,0.030539,0.032621,0.016715,0.0228,0.013986,0.019621,0,pang,part3,1,191
0.079158,0.032512,0.13794,0.064176,0.0043445,0.10639,0.069987,0.09869,0.069143,0.080062,0.10416,0.10596,0.03001,0.09569,0.055672,0.081514,0.065406,0.075993,0.072244,0.084405,0.075537,0.081885,0.063913,0.0716,0,pang,part3,1,192
0.068244,0.017495,0.2021,0.087186,0.0075641,0.07169,0.071804,0.082442,0.043788,0.06256,0.084892,0.12324,0.018801,0.035993,0.052426,0.035673,0.043822,0.06093,0.064116,0.088111,0.03924,0.042914,0.038454,0.043044,1,pang,part3,1,193
0.037575,0.035198,0.083026,0.065862,0.0032331,0.015122,0.021514,0.020155,0.013669,0.033107,0.046412,0.052164,0.016959,0.015032,0.01989,0.0089558,0.0089396,0.013946,0.030961,0.032184,0.019031,0.008113,0.011325,0.0081595,1,pang,part3,1,194
0.076733,0.045257,0.095978,0.087577,0.0047479,0.064628,0.06203,0.061592,0.078631,0.11408,0.14068,0.12433,0.034033,0.094437,0.065369,0.085015,0.046514,0.056166,0.10374,0.090152,0.041516,0.087677,0.039029,0.066438,0,pang,part3,1,195
0.070644,0.074009,0.075107,0.085786,0.0037546,0.03863,0.02574,0.040968,0.029263,0.048268,0.054554,0.072968,0.017573,0.03097,0.029372,0.028744,0.017176,0.031742,0.042156,0.033166,0.023206,0.03349,0.017344,0.023709,1,pang,part3,1,196
0.084614,0.040574,0.18269,0.077778,0.0077165,0.090322,0.088226,0.089628,0.11088,0.11953,0.10636,0.12366,0.043196,0.09392,0.10934,0.098114,0.08155,0.11068,0.097351,0.12095,0.065006,0.092874,0.058132,0.08921,1,pang,part3,1,197
0.030941,0.021098,0.10552,0.055016,0.0034053,0.016605,0.045277,0.023142,0.019933,0.050349,0.065155,0.077823,0.013445,0.022766,0.012229,0.017345,0.0060694,0.013024,0.02489,0.020779,0.0049333,0.014224,0.0043835,0.0093345,1,pang,part3,1,198
0.060919,0.025082,0.13983,0.031945,0.0073418,0.068759,0.10561,0.065483,0.084424,0.11927,0.16977,0.12569,0.026901,0.15253,0.055974,0.12277,0.033105,0.054682,0.093982,0.07141,0.038269,0.080498,0.035987,0.053734,0,pang,part3,1,203
0.094589,0.047966,0.19047,0.079312,0.013616,0.10041,0.07641,0.090391,0.060585,0.11323,0.12768,0.15164,0.026548,0.079259,0.026674,0.064488,0.023815,0.040095,0.034395,0.027655,0.026967,0.046601,0.016501,0.033867,0,pang,part3,1,205
0.02031,0.019362,0.11797,0.05998,0.0044384,0.018838,0.013095,0.012406,0.010331,0.031975,0.037807,0.04685,0.01151,0.010998,0.0056321,0.0095153,0.0027753,0.0081329,0.0096653,0.0081361,0.0068595,0.008149,0.001368,0.0051185,0,pang,part3,1,206
0.048886,0.031604,0.18402,0.12319,0.0042285,0.029699,0.011164,0.033551,0.024383,0.065294,0.052044,0.048205,0.018559,0.016144,0.015715,0.017638,0.014134,0.022211,0.023251,0.04056,0.014395,0.016429,0.012797,0.01534,0,pang,part3,1,208
0.049051,0.035876,0.202,0.11233,0.0033936,0.027814,0.02821,0.032466,0.018015,0.034591,0.055559,0.052706,0.010878,0.024794,0.017222,0.019426,0.010096,0.0095127,0.030014,0.017747,0.018797,0.016921,0.012261,0.01269,0,pang,part3,1,211
0.081837,0.058265,0.12234,0.080989,0.0064702,0.032967,0.031279,0.052531,0.047878,0.074322,0.065271,0.077143,0.025717,0.032823,0.05285,0.03508,0.023865,0.0321,0.040339,0.045601,0.037421,0.042152,0.028904,0.028694,0,pang,part3,1,212
0.024625,0.020429,0.15277,0.058534,0.0072932,0.023699,0.040677,0.024364,0.021168,0.035939,0.06879,0.052868,0.01471,0.019153,0.025748,0.015903,0.011901,0.030654,0.049028,0.035008,0.010097,0.025005,0.0087196,0.01786,0,pang,part3,1,213
0.054987,0.031214,0.18816,0.095199,0.0040824,0.022747,0.015943,0.035983,0.030871,0.083787,0.056897,0.11574,0.0082097,0.02117,0.011766,0.021625,0.0089062,0.012181,0.014313,0.025324,0.0095092,0.007101,0.0083689,0.007988,1,pang,part3,1,214
0.024962,0.021569,0.071557,0.073049,0.001474,0.014084,0.0084043,0.012583,0.02115,0.044826,0.040904,0.084077,0.010866,0.021287,0.014697,0.017119,0.0079124,0.013983,0.017265,0.021153,0.010063,0.011697,0.008683,0.0087922,1,pang,part3,1,215
0.043232,0.013563,0.086189,0.031225,0.0030277,0.054658,0.045862,0.052453,0.047216,0.061321,0.071477,0.056833,0.019272,0.08616,0.053073,0.061542,0.03019,0.04804,0.099527,0.061049,0.023235,0.088328,0.030275,0.056879,0,pang,part3,1,216
0.073363,0.035545,0.17783,0.1079,0.0057612,0.038588,0.052556,0.052027,0.058011,0.082577,0.077174,0.085755,0.024039,0.051681,0.049894,0.053542,0.036102,0.036864,0.032896,0.037648,0.037863,0.049141,0.035395,0.040444,0,pang,part3,1,217
0.042848,0.037634,0.11848,0.063574,0.0051342,0.081285,0.047053,0.059905,0.047417,0.097749,0.068978,0.12326,0.025598,0.04146,0.035969,0.039373,0.01532,0.029991,0.035217,0.029943,0.019573,0.028962,0.020202,0.020212,0,pang,part3,1,219
0.076808,0.02787,0.19914,0.098688,0.0049104,0.089502,0.071641,0.088307,0.12474,0.15641,0.17669,0.19576,0.037569,0.15114,0.060657,0.1403,0.046537,0.06513,0.086879,0.068477,0.039886,0.067024,0.044593,0.055873,0,pang,part3,1,220
0.082926,0.076868,0.20219,0.11864,0.0073662,0.050792,0.056092,0.047491,0.048387,0.16383,0.1308,0.12722,0.019442,0.062004,0.030446,0.043671,0.019034,0.044772,0.053121,0.048744,0.014567,0.045117,0.01675,0.03013,1,pang,part3,1,223
0.034598,0.020874,0.2396,0.12074,0.0037594,0.0099004,0.023051,0.011193,0.015265,0.030751,0.050034,0.040572,0.0093437,0.015174,0.014543,0.012077,0.010181,0.016227,0.016876,0.030132,0.011371,0.010727,0.011579,0.0090448,1,pang,part3,1,225
0.036607,0.033739,0.20685,0.1417,0.0030041,0.024287,0.0095024,0.014518,0.010691,0.01029,0.03506,0.048611,0.0058195,0.015358,0.010466,0.012167,0.00858,0.017324,0.017521,0.032847,0.0073598,0.010986,0.0093823,0.0088332,1,pang,part3,1,226
0.026638,0.012653,0.20543,0.13447,0.0042954,0.025357,0.015806,0.021363,0.010079,0.036019,0.046371,0.063818,0.0041236,0.010561,0.0081985,0.007398,0.0064812,0.016241,0.021704,0.026945,0.005395,0.016393,0.0029212,0.011699,0,pang,part3,1,230
0.025384,0.017298,0.11121,0.083832,0.0009592,0.011554,0.0038136,0.011628,0.015936,0.028928,0.036533,0.079407,0.0061476,0.010547,0.0076729,0.012687,0.0062443,0.015059,0.016146,0.026645,0.0018143,0.0070976,0.0030586,0.007227,1,pang,part3,1,231
0.14318,0.034542,0.18611,0.081502,0.0072367,0.11205,0.10966,0.13557,0.088175,0.092188,0.10672,0.088902,0.038823,0.10587,0.079398,0.09784,0.079155,0.08966,0.092489,0.082273,0.073076,0.098287,0.068258,0.090579,0,pang,part3,1,234
0.034735,0.016735,0.096099,0.060872,0.0033611,0.018031,0.044176,0.023206,0.021499,0.037983,0.057861,0.064508,0.01193,0.037752,0.019895,0.028064,0.014496,0.01435,0.015606,0.025095,0.021719,0.017787,0.019696,0.015592,0,pang,part3,1,235
0.064255,0.031787,0.08985,0.044363,0.0036784,0.02648,0.035956,0.044698,0.032873,0.080506,0.090196,0.14053,0.013398,0.044702,0.019093,0.036165,0.013343,0.020813,0.030103,0.022856,0.020191,0.033308,0.021343,0.020248,0,pang,part3,1,236
0.068416,0.060922,0.072506,0.056607,0.0027459,0.088097,0.059989,0.063747,0.069334,0.10759,0.106,0.10853,0.032524,0.063858,0.086043,0.062998,0.049444,0.077695,0.060596,0.03537,0.042648,0.059173,0.050845,0.052758,1,pang,part3,1,238
0.01868,0.021673,0.066398,0.04146,0.0031371,0.010952,0.022767,0.010749,0.010884,0.029128,0.022923,0.071274,0.0057377,0.010674,0.0056407,0.0092846,0.0067151,0.020846,0.01962,0.021489,0.0067528,0.012658,0.0047544,0.0095747,0,pang,part3,1,239
0.024447,0.025303,0.063168,0.059884,0.0069388,0.0047039,0.019527,0.0052484,0.0047255,0.011644,0.028284,0.036801,0.004584,0.0046654,0.0048949,0.0021108,0.0002022,0.0037166,0.0085546,0.015689,0.0056241,0.0042351,0.0022213,0.0018591,1,pang,part3,1,240
0.0081872,0.010012,0.049017,0.0096355,0.00079883,0.0097833,0.0014125,0.0083655,0.0046031,0.015834,0.019291,0.049567,0.0040667,0.0097571,0.00031435,0.0071639,0,0.0027759,0.0070693,0.0034809,0.00066172,0.0052518,0.000729,0.0024649,1,pang,part3,1,241
0.0051019,0.0059168,0.037531,0.027304,0.0029206,0.00011148,0.0082655,0.002991,0.0074975,0.01222,0.040801,0.096757,0.0048148,0.0024511,0.0023755,0.0040228,0.0032144,0.0090454,0.013779,0.025924,0.0013956,0.0024698,0.0018316,0.0026988,1,pang,part3,1,242
0.014228,0.0071659,0.02723,0.01626,0.0011842,0.004257,0.0062182,0.0069959,0.0041545,0.016387,0.017279,0.03157,0.0059026,0.0085048,0.0039616,0.0026914,0.0003164,0,0.0039389,0.0025547,0.0033634,0.00019579,0.0016948,0,1,pang,part3,1,243
0.014814,0.01119,0.065811,0.033891,0.0023011,0.0049361,0.01429,0.0077409,0.0072341,0.011843,0.026962,0.016297,0.0063429,0.0084142,0.0081344,0.0074092,0.0066925,0.0048402,0.0080576,0.0038645,0.012555,0.0038347,0.013441,0.0045422,1,pang,part3,1,244
0.028996,0.025594,0.05066,0.05792,0.0052236,0.029436,0.021208,0.0235,0.020969,0.053784,0.060707,0.086522,0.011945,0.020624,0.016802,0.019785,0.00714,0.019374,0.026442,0.034165,0.0071908,0.014071,0.0080789,0.0090199,1,pang,part3,1,245
0.072362,0.075848,0.16238,0.11534,0.0051843,0.03456,0.036034,0.041243,0.023875,0.057413,0.056169,0.063917,0.011328,0.034603,0.016331,0.026551,0.01318,0.030203,0.034705,0.048276,0.015478,0.031197,0.01472,0.020151,0,pang,part3,1,247
0.067588,0.045871,0.15842,0.095668,0.0047887,0.018958,0.086721,0.036966,0.057117,0.07119,0.056117,0.084817,0.024423,0.032464,0.054324,0.041272,0.024993,0.027412,0.048674,0.065865,0.037991,0.025229,0.03669,0.023446,0,pang,part3,1,248
0.037132,0.043424,0.14295,0.089723,0.013607,0.035721,0.043703,0.024889,0.017929,0.040798,0.038849,0.05134,0.018419,0.029995,0.03399,0.02272,0.019903,0.032752,0.036889,0.048489,0.023051,0.025284,0.030518,0.018126,0,pang,part3,1,249
0.064024,0.034967,0.16417,0.069966,0.0044597,0.04225,0.037925,0.051802,0.047006,0.086061,0.065413,0.066595,0.021411,0.045054,0.042906,0.044289,0.021072,0.035712,0.032929,0.044382,0.025217,0.030895,0.022524,0.024719,0,yang,part1,3,253
